"company_id","tenure_days","is_new_customer","is_mature_customer","days_to_contract_end","contract_expiring_soon","baseline_type","baseline_weekly_avg","max_weekly_activity","activities_w_1","activities_w_2","activities_w_3","activities_w_4","total_4weeks","avg_weekly_4weeks","week_1_vs_2_change","week_2_vs_3_change","week_3_vs_4_change","activity_correlation","current_vs_baseline_ratio","current_vs_max_ratio","weeks_with_activity","weeks_with_zero_activity","consecutive_zero_weeks","activity_consistency","total_activities","activities_last_30d","activities_last_7d","activities_last_3d","unique_tasks_30d","unique_days_active_30d","unique_days_active_7d","days_since_last_activity","activities_per_day_30d","activities_per_active_day_30d","strong_decline","moderate_decline","stable_trend","growing_trend","no_recent_activity","sporadic_user","inactive_user","dormant_user","below_baseline","well_below_max","highly_inconsistent","zero_activity_period","churn_probability","health_score","risk_level"
139611,494,0,1,20,1,"weeks_5-12",96.75,137,0,0,0,36,36,9,0,0,-1,-0.774596669241483,0.0930232558139535,0.0656934306569343,1,3,3,1.97802197802198,4211,51,0,0,2,5,0,25,1.7,10.2,1,0,0,0,1,1,1,0,1,1,0,1,0.29,71,"Medium Risk"
127718,835,0,1,137,0,"weeks_5-12",18,42,0,0,0,16,16,4,0,0,-1,-0.774596669241483,0.222222222222222,0.0952380952380952,1,3,3,1.95121951219512,2558,18,0,0,2,4,0,25,0.6,4.5,1,0,0,0,1,1,1,0,1,1,0,1,0.288,71.2,"Medium Risk"
130471,733,0,1,98,0,"weeks_5-12",45.125,80,0,0,0,25,25,6.25,0,0,-1,-0.774596669241483,0.138504155124654,0.078125,1,3,3,1.96850393700787,4819,37,0,0,2,5,0,25,1.23333333333333,7.4,1,0,0,0,1,1,1,0,1,1,0,1,0.288,71.2,"Medium Risk"
138767,510,0,1,593,0,"weeks_5-12",53.75,132,0,0,0,48,48,12,0,0,-1,-0.774596669241483,0.223255813953488,0.0909090909090909,1,3,3,1.98347107438017,3582,57,0,0,2,4,0,25,1.9,14.25,1,0,0,0,1,1,1,0,1,1,0,1,0.288,71.2,"Medium Risk"
154892,118,0,0,247,0,"weeks_5-12",30.25,121,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,376,0,0,0,0,0,0,59,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.288,71.2,"Medium Risk"
141630,445,0,1,305,0,"weeks_5-12",63.5,123,0,0,0,46,46,11.5,0,0,-1,-0.774596669241483,0.181102362204724,0.0934959349593496,1,3,3,1.98275862068966,4799,57,0,0,2,5,0,25,1.9,11.4,1,0,0,0,1,1,1,0,1,1,0,1,0.288,71.2,"Medium Risk"
156705,81,1,0,663,0,"weeks_3-8",6.75,50,0,0,0,2,2,0.5,0,0,-1,-0.774596669241483,0.0740740740740741,0.01,1,3,3,1.66666666666667,141,2,0,0,1,1,0,26,0.0666666666666667,2,1,0,0,0,1,1,1,0,1,1,0,1,0.288,71.2,"Medium Risk"
146981,269,0,0,108,0,"weeks_5-12",49,145,8,4,4,27,43,10.75,1,0,-0.851851851851852,-0.316227766016838,0.219387755102041,0.0741379310344828,4,0,0,1.01347571141055,2280,48,8,0,4,9,2,4,1.6,5.33333333333333,0,1,0,0,0,0,0,0,1,1,0,0,0.288,71.2,"Medium Risk"
136048,564,0,1,15,1,"weeks_5-12",16.25,49,0,0,0,9,9,2.25,0,0,-1,-0.774596669241483,0.138461538461538,0.0459183673469388,1,3,3,1.91489361702128,910,14,0,0,2,5,0,25,0.466666666666667,2.8,1,0,0,0,1,1,1,0,1,1,0,1,0.288,71.2,"Medium Risk"
134921,600,0,1,15,1,"weeks_5-12",79,114,0,0,0,20,20,5,0,0,-1,-0.774596669241483,0.0632911392405063,0.043859649122807,1,3,3,1.96078431372549,4442,38,0,0,3,4,0,25,1.26666666666667,9.5,1,0,0,0,1,1,1,0,1,1,0,1,0.288,71.2,"Medium Risk"
143395,392,0,1,20,1,"weeks_5-12",115.375,143,0,0,0,76,76,19,0,0,-1,-0.774596669241483,0.164680390032503,0.132867132867133,1,3,3,1.98952879581152,5046,101,0,0,2,5,0,25,3.36666666666667,20.2,1,0,0,0,1,1,1,0,1,1,0,1,0.288,71.2,"Medium Risk"
132528,679,0,1,25,1,"weeks_5-12",94,137,0,0,0,39,39,9.75,0,0,-1,-0.774596669241483,0.103723404255319,0.0711678832116788,1,3,3,1.97969543147208,3725,54,0,0,2,5,0,25,1.8,10.8,1,0,0,0,1,1,1,0,1,1,0,1,0.288,71.2,"Medium Risk"
136421,552,0,1,29,1,"weeks_5-12",50.875,148,0,0,0,34,34,8.5,0,0,-1,-0.774596669241483,0.167076167076167,0.0574324324324324,1,3,3,1.97674418604651,6204,41,0,0,2,4,0,25,1.36666666666667,10.25,1,0,0,0,1,1,1,0,1,1,0,1,0.288,71.2,"Medium Risk"
131325,711,0,1,118,0,"weeks_5-12",49.75,62,0,0,0,26,26,6.5,0,0,-1,-0.774596669241483,0.130653266331658,0.104838709677419,1,3,3,1.96969696969697,2141,36,0,0,4,6,0,25,1.2,6,1,0,0,0,1,1,1,0,1,1,0,1,0.286,71.4,"Medium Risk"
137203,535,0,1,223,0,"weeks_5-12",48,102,0,0,0,55,55,13.75,0,0,-1,-0.774596669241483,0.286458333333333,0.134803921568627,1,3,3,1.985559566787,4926,68,0,0,2,4,0,25,2.26666666666667,17,1,0,0,0,1,1,1,0,1,1,0,1,0.286,71.4,"Medium Risk"
137600,529,0,1,216,0,"weeks_5-12",62.625,90,0,0,0,40,40,10,0,0,-1,-0.774596669241483,0.159680638722555,0.111111111111111,1,3,3,1.98019801980198,4826,53,0,0,2,6,0,25,1.76666666666667,8.83333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.286,71.4,"Medium Risk"
140542,475,0,1,268,0,"weeks_5-12",77.125,107,0,0,0,62,62,15.5,0,0,-1,-0.774596669241483,0.20097244732577,0.144859813084112,1,3,3,1.98717948717949,3858,73,0,0,3,6,0,25,2.43333333333333,12.1666666666667,1,0,0,0,1,1,1,0,1,1,0,1,0.286,71.4,"Medium Risk"
148266,230,0,0,500,0,"weeks_5-12",7.25,13,0,0,0,3,3,0.75,0,0,-1,-0.774596669241483,0.103448275862069,0.0576923076923077,1,3,3,1.76470588235294,181,4,0,0,1,4,0,25,0.133333333333333,1,1,0,0,0,1,1,1,0,1,1,0,1,0.286,71.4,"Medium Risk"
141764,440,0,1,4,1,"weeks_5-12",81.375,98,0,0,0,44,44,11,0,0,-1,-0.774596669241483,0.135176651305684,0.112244897959184,1,3,3,1.98198198198198,3669,77,0,0,2,6,0,25,2.56666666666667,12.8333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.286,71.4,"Medium Risk"
142253,426,0,1,7,1,"weeks_5-12",332.375,455,0,0,0,206,206,51.5,0,0,-1,-0.774596669241483,0.154945468221136,0.113186813186813,1,3,3,1.99612403100775,13303,248,0,0,3,5,0,25,8.26666666666667,49.6,1,0,0,0,1,1,1,0,1,1,0,1,0.286,71.4,"Medium Risk"
149197,206,0,0,10,1,"weeks_5-12",8.625,30,0,0,0,6,6,1.5,0,0,-1,-0.774596669241483,0.173913043478261,0.05,1,3,3,1.875,251,8,0,0,1,4,0,25,0.266666666666667,2,1,0,0,0,1,1,1,0,1,1,0,1,0.286,71.4,"Medium Risk"
136318,556,0,1,11,1,"weeks_5-12",131.625,191,35,29,19,115,198,49.5,0.206896551724138,0.526315789473684,-0.834782608695652,-0.2,0.376068376068376,0.259162303664921,4,0,0,0.890374565063316,9330,223,35,2,5,18,4,3,7.43333333333333,12.3888888888889,0,0,1,0,0,0,0,0,1,0,0,0,0.286,71.4,"Medium Risk"
129696,760,0,1,351,0,"weeks_5-12",53.375,83,0,0,0,24,24,6,0,0,-1,-0.774596669241483,0.112412177985948,0.072289156626506,1,3,3,1.9672131147541,3644,25,0,0,2,4,0,25,0.833333333333333,6.25,1,0,0,0,1,1,1,0,1,1,0,1,0.286,71.4,"Medium Risk"
129994,749,0,1,16,1,"weeks_5-12",17.875,68,0,0,0,10,10,2.5,0,0,-1,-0.774596669241483,0.13986013986014,0.0367647058823529,1,3,3,1.92307692307692,2849,11,0,0,2,5,0,25,0.366666666666667,2.2,1,0,0,0,1,1,1,0,1,1,0,1,0.286,71.4,"Medium Risk"
144738,349,0,0,21,1,"weeks_5-12",25.125,57,0,0,0,7,7,1.75,0,0,-1,-0.774596669241483,0.0696517412935323,0.0307017543859649,1,3,3,1.89189189189189,911,8,0,0,2,4,0,25,0.266666666666667,2,1,0,0,0,1,1,1,0,1,1,0,1,0.286,71.4,"Medium Risk"
156513,83,1,0,21,1,"weeks_3-8",1.75,70,3,2,3,4,12,3,0.5,-0.333333333333333,-0.25,-0.632455532033676,1.71428571428571,0.0428571428571429,4,0,0,0.263385993847654,112,12,3,1,3,10,3,2,0.4,1.2,0,1,0,0,0,0,0,0,0,1,0,0,0.286,71.4,"Medium Risk"
133986,636,0,1,24,1,"weeks_5-12",96.75,122,0,0,0,73,73,18.25,0,0,-1,-0.774596669241483,0.188630490956072,0.149590163934426,1,3,3,1.98910081743869,6927,90,0,0,2,4,0,25,3,22.5,1,0,0,0,1,1,1,0,1,1,0,1,0.286,71.4,"Medium Risk"
132675,676,0,1,69,0,"weeks_5-12",13.625,24,0,0,0,10,10,2.5,0,0,-1,-0.774596669241483,0.18348623853211,0.104166666666667,1,3,3,1.92307692307692,1338,13,0,0,3,4,0,25,0.433333333333333,3.25,1,0,0,0,1,1,1,0,1,1,0,1,0.284,71.6,"Medium Risk"
135738,572,0,1,187,0,"weeks_5-12",167.25,211,0,0,0,124,124,31,0,0,-1,-0.774596669241483,0.185351270553064,0.146919431279621,1,3,3,1.9935691318328,3727,139,0,0,3,4,0,25,4.63333333333333,34.75,1,0,0,0,1,1,1,0,1,1,0,1,0.284,71.6,"Medium Risk"
137945,524,0,1,243,0,"weeks_5-12",12.75,32,0,0,0,11,11,2.75,0,0,-1,-0.774596669241483,0.215686274509804,0.0859375,1,3,3,1.92982456140351,1041,13,0,0,1,4,0,25,0.433333333333333,3.25,1,0,0,0,1,1,1,0,1,1,0,1,0.284,71.6,"Medium Risk"
143769,381,0,1,30,1,"weeks_5-12",20.75,43,10,8,10,33,61,15.25,0.25,-0.2,-0.696969696969697,-0.632455532033676,0.734939759036145,0.354651162790698,4,0,0,0.773344143458149,1372,69,10,4,5,19,5,2,2.3,3.63157894736842,0,1,0,0,0,0,0,0,0,0,0,0,0.284,71.6,"Medium Risk"
130227,742,0,1,5,1,"weeks_5-12",19.5,38,0,0,0,13,13,3.25,0,0,-1,-0.774596669241483,0.166666666666667,0.0855263157894737,1,3,3,1.94029850746269,2320,14,0,0,2,4,0,25,0.466666666666667,3.5,1,0,0,0,1,1,1,0,1,1,0,1,0.284,71.6,"Medium Risk"
141977,433,0,1,6,1,"weeks_5-12",77.5,112,0,0,0,66,66,16.5,0,0,-1,-0.774596669241483,0.212903225806452,0.147321428571429,1,3,3,1.98795180722892,4123,81,0,0,4,5,0,25,2.7,16.2,1,0,0,0,1,1,1,0,1,1,0,1,0.284,71.6,"Medium Risk"
138119,521,0,1,131,0,"weeks_5-12",70.5,102,0,0,0,40,40,10,0,0,-1,-0.774596669241483,0.141843971631206,0.0980392156862745,1,3,3,1.98019801980198,4701,53,0,0,3,4,0,25,1.76666666666667,13.25,1,0,0,0,1,1,1,0,1,1,0,1,0.284,71.6,"Medium Risk"
134448,618,0,1,17,1,"weeks_5-12",38,83,0,0,0,23,23,5.75,0,0,-1,-0.774596669241483,0.151315789473684,0.0692771084337349,1,3,3,1.96581196581197,4210,28,0,0,2,4,0,25,0.933333333333333,7,1,0,0,0,1,1,1,0,1,1,0,1,0.284,71.6,"Medium Risk"
141487,450,0,1,19,1,"weeks_5-12",78.375,104,0,0,0,46,46,11.5,0,0,-1,-0.774596669241483,0.146730462519936,0.110576923076923,1,3,3,1.98275862068966,4140,80,0,0,2,6,0,25,2.66666666666667,13.3333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.284,71.6,"Medium Risk"
138811,509,0,1,9,1,"weeks_5-12",4945,5742,1283,861,521,3625,6290,1572.5,0.490127758420441,0.652591170825336,-0.856275862068966,-0.2,0.317997977755308,0.273859282479972,4,0,0,0.892396627606422,181949,7257,1283,260,6,27,6,1,241.9,268.777777777778,0,0,1,0,0,0,0,0,1,0,0,0,0.284,71.6,"Medium Risk"
139328,501,0,1,131,0,"weeks_5-12",68.25,121,0,0,0,62,62,15.5,0,0,-1,-0.774596669241483,0.227106227106227,0.128099173553719,1,3,3,1.98717948717949,4232,98,0,0,2,6,0,25,3.26666666666667,16.3333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.284,71.6,"Medium Risk"
133879,640,0,1,137,0,"weeks_5-12",58.5,79,0,0,0,21,21,5.25,0,0,-1,-0.774596669241483,0.0897435897435897,0.0664556962025316,1,3,3,1.96261682242991,4562,26,0,0,2,4,0,25,0.866666666666667,6.5,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
135467,581,0,1,123,0,"weeks_5-12",126.5,159,50,34,40,71,195,48.75,0.470588235294118,-0.15,-0.436619718309859,-0.4,0.385375494071146,0.306603773584906,4,0,0,0.332349021817147,8444,218,50,14,8,20,5,2,7.26666666666667,10.9,0,1,0,0,0,0,0,0,1,0,0,0,0.282,71.8,"Medium Risk"
135826,570,0,1,495,0,"weeks_5-12",62.5,82,0,0,0,50,50,12.5,0,0,-1,-0.774596669241483,0.2,0.152439024390244,1,3,3,1.98412698412698,3654,61,0,0,2,4,0,25,2.03333333333333,15.25,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
138730,510,0,1,271,0,"weeks_5-12",483.625,572,0,0,0,311,311,77.75,0,0,-1,-0.774596669241483,0.160765055569915,0.135926573426573,1,3,3,1.99743095696853,20107,412,0,0,2,5,0,25,13.7333333333333,82.4,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
139164,503,0,1,237,0,"weeks_5-12",54.375,222,0,0,0,31,31,7.75,0,0,-1,-0.774596669241483,0.142528735632184,0.0349099099099099,1,3,3,1.97452229299363,4395,36,0,0,3,5,0,25,1.2,7.2,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
140172,482,0,1,8,1,"weeks_5-12",944.75,1185,0,0,0,678,678,169.5,0,0,-1,-0.774596669241483,0.179412543000794,0.143037974683544,1,3,3,1.99882075471698,43171,877,0,0,4,6,0,25,29.2333333333333,146.166666666667,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
140699,472,0,1,275,0,"weeks_5-12",66.375,95,0,0,0,47,47,11.75,0,0,-1,-0.774596669241483,0.177024482109228,0.123684210526316,1,3,3,1.9831223628692,2915,51,0,0,4,4,0,25,1.7,12.75,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
141132,461,0,1,162,0,"weeks_5-12",65.625,109,0,0,0,53,53,13.25,0,0,-1,-0.774596669241483,0.201904761904762,0.121559633027523,1,3,3,1.98501872659176,4281,58,0,0,2,4,0,25,1.93333333333333,14.5,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
141370,454,0,1,447,0,"weeks_5-12",68.375,98,0,0,0,44,44,11,0,0,-1,-0.774596669241483,0.160877513711152,0.112244897959184,1,3,3,1.98198198198198,3897,63,0,0,2,5,0,25,2.1,12.6,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
143770,381,0,1,113,0,"weeks_5-12",287.75,399,0,0,0,203,203,50.75,0,0,-1,-0.774596669241483,0.176368375325804,0.12719298245614,1,3,3,1.9960668633235,10641,243,0,0,5,6,0,25,8.1,40.5,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
146098,297,0,0,79,0,"weeks_5-12",5.375,17,0,0,0,6,6,1.5,0,0,-1,-0.774596669241483,0.27906976744186,0.0882352941176471,1,3,3,1.875,274,7,0,0,2,4,0,25,0.233333333333333,1.75,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
141863,437,0,1,301,0,"weeks_5-12",59.875,100,0,0,0,47,47,11.75,0,0,-1,-0.774596669241483,0.196242171189979,0.1175,1,3,3,1.9831223628692,3851,58,0,0,4,5,0,25,1.93333333333333,11.6,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
139686,493,0,1,7,1,"weeks_5-12",71.5,96,0,0,0,48,48,12,0,0,-1,-0.774596669241483,0.167832167832168,0.125,1,3,3,1.98347107438017,3506,55,0,0,2,4,0,25,1.83333333333333,13.75,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
143537,387,0,1,8,1,"weeks_5-12",132,176,0,0,0,33,33,8.25,0,0,-1,-0.774596669241483,0.0625,0.046875,1,3,3,1.97604790419162,3445,46,0,0,4,6,0,25,1.53333333333333,7.66666666666667,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
143427,391,0,1,8,1,"weeks_5-12",88.5,182,0,0,0,59,59,14.75,0,0,-1,-0.774596669241483,0.166666666666667,0.081043956043956,1,3,3,1.98653198653199,5033,80,0,0,3,4,0,25,2.66666666666667,20,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
143890,376,0,1,9,1,"weeks_5-12",705.875,860,0,0,0,460,460,115,0,0,-1,-0.774596669241483,0.162918363732956,0.133720930232558,1,3,3,1.99826238053866,29645,596,0,0,3,5,0,25,19.8666666666667,119.2,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
139161,503,0,1,9,1,"weeks_5-12",43.25,54,0,0,0,26,26,6.5,0,0,-1,-0.774596669241483,0.15028901734104,0.12037037037037,1,3,3,1.96969696969697,548,35,0,0,3,6,0,25,1.16666666666667,5.83333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
139560,495,0,1,10,1,"weeks_5-12",50.5,90,0,0,0,45,45,11.25,0,0,-1,-0.774596669241483,0.222772277227723,0.125,1,3,3,1.98237885462555,3668,51,0,0,3,4,0,25,1.7,12.75,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
142102,430,0,1,29,1,"weeks_5-12",88.25,143,0,0,0,35,35,8.75,0,0,-1,-0.774596669241483,0.0991501416430595,0.0611888111888112,1,3,3,1.9774011299435,5040,47,0,0,2,4,0,25,1.56666666666667,11.75,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
134587,612,0,1,1,1,"weeks_5-12",47.125,56,0,0,0,27,27,6.75,0,0,-1,-0.774596669241483,0.143236074270557,0.120535714285714,1,3,3,1.97080291970803,1812,31,0,0,2,4,0,25,1.03333333333333,7.75,1,0,0,0,1,1,1,0,1,1,0,1,0.282,71.8,"Medium Risk"
150548,173,0,0,192,0,"weeks_5-12",10.125,30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,257,0,0,0,0,0,0,44,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.28,72,"Medium Risk"
123423,991,0,1,192,0,"weeks_5-12",19.5,52,0,0,0,15,15,3.75,0,0,-1,-0.774596669241483,0.192307692307692,0.0721153846153846,1,3,3,1.94805194805195,3802,16,0,0,2,4,0,25,0.533333333333333,4,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
136243,558,0,1,2,1,"weeks_5-12",49,64,0,0,0,27,27,6.75,0,0,-1,-0.774596669241483,0.137755102040816,0.10546875,1,3,3,1.97080291970803,2101,41,0,0,2,6,0,25,1.36666666666667,6.83333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
141961,434,0,1,303,0,"weeks_5-12",83.625,127,0,0,0,50,50,12.5,0,0,-1,-0.774596669241483,0.149476831091181,0.0984251968503937,1,3,3,1.98412698412698,4452,63,0,0,2,5,0,25,2.1,12.6,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
142925,405,0,1,334,0,"weeks_5-12",134.875,195,0,0,0,81,81,20.25,0,0,-1,-0.774596669241483,0.150139017608897,0.103846153846154,1,3,3,1.99017199017199,5726,101,0,0,2,4,0,25,3.36666666666667,25.25,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
143189,398,0,1,340,0,"weeks_5-12",14,26,0,0,0,9,9,2.25,0,0,-1,-0.774596669241483,0.160714285714286,0.0865384615384615,1,3,3,1.91489361702128,863,12,0,0,2,5,0,25,0.4,2.4,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
145152,334,0,0,45,0,"weeks_5-12",41.75,66,13,10,16,25,64,16,0.3,-0.375,-0.36,-0.8,0.383233532934132,0.242424242424242,4,0,0,0.402530478161979,1852,66,13,4,5,19,5,2,2.2,3.47368421052632,1,0,0,0,0,0,0,0,1,0,0,0,0.28,72,"Medium Risk"
147723,248,0,0,499,0,"weeks_5-12",950.25,1152,59,39,56,609,763,190.75,0.512820512820513,-0.303571428571429,-0.908045977011494,-0.4,0.20073664825046,0.165581597222222,4,0,0,1.46173628607284,23106,979,59,25,7,20,5,2,32.6333333333333,48.95,0,1,0,0,0,0,0,0,1,1,0,0,0.28,72,"Medium Risk"
140855,468,0,1,272,0,"weeks_5-12",11.75,16,0,0,0,9,9,2.25,0,0,-1,-0.774596669241483,0.191489361702128,0.140625,1,3,3,1.91489361702128,783,12,0,0,2,4,0,25,0.4,3,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
128575,800,0,1,672,0,"weeks_5-12",23.25,59,0,0,0,14,14,3.5,0,0,-1,-0.774596669241483,0.150537634408602,0.0593220338983051,1,3,3,1.94444444444444,2491,17,0,0,2,4,0,25,0.566666666666667,4.25,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
130993,720,0,1,199,0,"weeks_5-12",94.875,119,0,0,0,66,66,16.5,0,0,-1,-0.774596669241483,0.173913043478261,0.138655462184874,1,3,3,1.98795180722892,3308,78,0,0,2,4,0,25,2.6,19.5,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
129192,775,0,1,335,0,"weeks_5-12",21.625,65,0,0,0,14,14,3.5,0,0,-1,-0.774596669241483,0.161849710982659,0.0538461538461538,1,3,3,1.94444444444444,3057,20,0,0,1,4,0,25,0.666666666666667,5,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
148999,210,0,0,2,1,"weeks_5-12",9.625,17,0,0,0,6,6,1.5,0,0,-1,-0.774596669241483,0.155844155844156,0.0882352941176471,1,3,3,1.875,253,9,0,0,1,5,0,25,0.3,1.8,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
140955,466,0,1,5,1,"weeks_5-12",367,424,0,0,0,272,272,68,0,0,-1,-0.774596669241483,0.185286103542234,0.160377358490566,1,3,3,1.99706314243759,15664,332,0,0,4,6,0,25,11.0666666666667,55.3333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
143888,376,0,1,402,0,"weeks_5-12",352.625,409,0,0,0,227,227,56.75,0,0,-1,-0.774596669241483,0.160935838355193,0.138753056234719,1,3,3,1.99648197009675,15271,311,0,0,3,6,0,25,10.3666666666667,51.8333333333333,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
145878,305,0,0,8,1,"weeks_5-12",194.625,294,60,31,1,155,247,61.75,0.935483870967742,30,-0.993548387096774,-0.2,0.317276814386641,0.210034013605442,4,0,0,1.07793384380376,7156,290,60,15,5,14,4,2,9.66666666666667,20.7142857142857,0,0,1,0,0,0,0,0,1,0,0,0,0.28,72,"Medium Risk"
136843,541,0,1,8,1,"weeks_5-12",31.875,59,0,0,0,20,20,5,0,0,-1,-0.774596669241483,0.156862745098039,0.0847457627118644,1,3,3,1.96078431372549,2530,30,0,0,7,4,0,25,1,7.5,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
142776,411,0,1,9,1,"weeks_5-12",378.25,628,0,0,0,232,232,58,0,0,-1,-0.774596669241483,0.153337739590218,0.0923566878980892,1,3,3,1.99655765920826,17135,305,0,0,3,4,0,25,10.1666666666667,76.25,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
138470,515,0,1,10,1,"weeks_5-12",59.5,88,0,0,0,34,34,8.5,0,0,-1,-0.774596669241483,0.142857142857143,0.0965909090909091,1,3,3,1.97674418604651,4041,63,0,0,2,6,0,25,2.1,10.5,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
139689,493,0,1,11,1,"weeks_5-12",52.125,65,20,24,44,26,114,28.5,-0.166666666666667,-0.454545454545455,0.692307692307692,-0.8,0.546762589928058,0.438461538461538,4,0,0,0.371683420025687,2664,117,20,0,5,16,3,4,3.9,7.3125,1,0,0,0,0,0,0,0,0,0,0,0,0.28,72,"Medium Risk"
139837,489,0,1,13,1,"weeks_5-12",55.125,79,0,0,0,44,44,11,0,0,-1,-0.774596669241483,0.199546485260771,0.139240506329114,1,3,3,1.98198198198198,3788,60,0,0,2,5,0,25,2,12,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
144083,370,0,1,459,0,"weeks_5-12",317.25,379,0,0,0,234,234,58.5,0,0,-1,-0.774596669241483,0.184397163120567,0.154353562005277,1,3,3,1.99658703071672,11096,310,0,0,3,6,0,25,10.3333333333333,51.6666666666667,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
134048,633,0,1,16,1,"weeks_5-12",34,59,0,0,0,23,23,5.75,0,0,-1,-0.774596669241483,0.169117647058824,0.0974576271186441,1,3,3,1.96581196581197,3283,31,0,0,1,4,0,25,1.03333333333333,7.75,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
151549,163,0,0,18,1,"weeks_5-12",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,0,0,0,163,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.28,72,"Medium Risk"
148531,222,0,0,20,1,"weeks_5-12",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,222,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0.28,72,"Medium Risk"
157267,70,1,0,313,0,"weeks_3-8",9.75,14,0,0,0,1,1,0.25,0,0,-1,-0.774596669241483,0.0256410256410256,0.0178571428571429,1,3,3,1.42857142857143,41,5,0,0,2,3,0,27,0.166666666666667,1.66666666666667,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
137718,528,0,1,22,1,"weeks_5-12",143.75,169,0,0,0,120,120,30,0,0,-1,-0.774596669241483,0.208695652173913,0.177514792899408,1,3,3,1.99335548172757,9362,149,0,0,2,4,0,25,4.96666666666667,37.25,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
138006,523,0,1,22,1,"weeks_5-12",15.125,52,0,0,0,10,10,2.5,0,0,-1,-0.774596669241483,0.165289256198347,0.0480769230769231,1,3,3,1.92307692307692,1547,13,0,0,2,4,0,25,0.433333333333333,3.25,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
141481,450,0,1,607,0,"weeks_5-12",68.625,100,0,0,0,54,54,13.5,0,0,-1,-0.774596669241483,0.19672131147541,0.135,1,3,3,1.98529411764706,2748,67,0,0,2,5,0,25,2.23333333333333,13.4,1,0,0,0,1,1,1,0,1,1,0,1,0.28,72,"Medium Risk"
